p,U:0,U:1,U:2,vtkOriginalPointIds,Points:0,Points:1,Points:2,t
-0.02193,1.0865,-0.093633,-3.0847999999999996e-21,8573,-0.23383,-4.5663,0,13.0
-0.4694,0.0,0.0,0.0,82,0.70711,0.70711,0,14.0
-0.45753,0.0062852,0.045458,-4.2361e-20,87,0.85936,0.85936,0,14.0
-0.45552,0.21581,0.018278,2.0788e-20,92,0.89178,1.0442,0,14.0
-0.45039,0.74693,-0.0010295,2.3486999999999997e-21,101,1.2866,1.2866,0,14.0
-0.39021,1.3025,-0.039376,-1.4923e-20,112,1.5316,1.7937,0,14.0
-0.30983,1.28,-0.077168,-5.283899999999999e-21,120,1.8605,2.1789,0,14.0
-0.47703,0.096892,0.0088409,-4.5156999999999995e-21,126,0.71472,0.98382,0,14.0
-0.51015,0.0,0.0,0.0,145,0.5225,0.85264,0,14.0
-0.47609,0.46896,-0.0015786,-2.6098e-20,149,0.71792,1.1717,0,14.0
-0.41277,1.2669,0.039824,-7.1017e-20,155,1.0047,1.6399,0,14.0
-0.50646,0.26042,-0.010063,2.2086e-20,168,0.5522,1.0838,0,14.0
-0.50029,0.76906,0.027496,-1.8961000000000002e-20,191,0.52598,1.2698,0,14.0
-0.57697,0.0,0.0,0.0,208,0.30902,0.95106,0,14.0
-0.54284,0.48305,0.0033258,5.0311e-20,210,0.37591,1.1568,0,14.0
-0.41891,1.322,0.13088,1.2257e-20,216,0.5338,1.6426,0,14.0
-0.56131,0.60365,0.027403,8.3716e-20,231,0.28397,1.1826,0,14.0
-0.51974,1.0325,0.10423,-4.9104e-20,233,0.32087,1.3362,0,14.0
-0.38193,1.3373,0.15989,-7.2354e-20,238,0.42578,1.7727,0,14.0
-0.61344,0.5552,0.052575,-1.1225e-20,272,0.089562,1.1377,0,14.0
-0.55943,1.0502,0.16931,1.6077e-20,274,0.1015,1.289,0,14.0
-0.66055,0.0,0.0,0.0,292,0.0,1.0,0,14.0
-0.38063,0.0,0.0,0.0,313,1.0,0.0,0,14.0
-0.40002,-0.029456,0.23021,-3.2347999999999997e-21,319,1.212,0.095424,0,14.0
-0.38598,-0.043052,0.2292,-2.1815e-20,320,1.2925,0.0,0,14.0
-0.39226,-0.07823,0.22379,-5.217e-20,324,1.4555,0.0,0,14.0
-0.41069,-0.063243,0.24453,1.5052000000000002e-20,325,1.4519,0.11435,0,14.0
-0.44367,-0.091923,0.17231,4.4388e-20,333,1.8155,0.14304,0,14.0
-0.43284,-0.16377,0.055553,1.2379e-20,338,2.1297,0.0,0,14.0
-0.42302,-0.1511,-0.22997,-1.7008e-20,348,2.7283,0.0,0,14.0
-0.41409,0.0,0.0,0.0,355,0.98769,0.15643,0,14.0
-0.50581,0.0086145,0.065084,-1.4895000000000002e-20,367,2.1071,0.33402,0,14.0
-0.42549,-0.033467,0.23173,1.0101e-20,378,1.1826,0.28397,0,14.0
-0.42747,-0.032422,0.25569,1.3868e-20,379,1.258,0.30208,0,14.0
-0.43763,-0.021887,0.25968,-5.586399999999999e-21,381,1.4172,0.34035,0,14.0
-0.48823,0.10422,0.17228,4.2352e-20,406,1.7344,0.56364,0,14.0
-0.5437,0.2771,0.003693,1.3973999999999999e-21,410,2.137,0.69452,0,14.0
-0.55122,0.45056,-0.18154,-3.7109e-20,413,2.4799,0.80599,0,14.0
-0.53831,0.51171,-0.24826,5.9262e-20,414,2.6029,0.84595,0,14.0
-0.44608,0.0,0.0,0.0,418,0.92388,0.38268,0,14.0
-0.52803,0.33977,0.038035,2.8744e-20,430,1.973,0.81724,0,14.0
-0.44296,-0.033954,0.16367,5.8415999999999996e-21,441,1.0838,0.5522,0,14.0
-0.44568,0.038503,0.19867,2.2637e-20,444,1.2989,0.66178,0,14.0
-0.52931,0.645,-0.085033,-2.0119e-21,453,2.1054,1.0726,0,14.0
-0.45472,0.0,0.0,0.0,460,0.85264,0.5225,0,14.0
-0.47194,0.31714,0.087886,2.9894e-20,469,1.5546,0.95244,0,14.0
-0.44793,-0.026686,0.098883,-9.141399999999999e-21,483,0.98382,0.71472,0,14.0
-0.44216,0.036035,0.11734,2.8401999999999996e-21,485,1.1114,0.8074,0,14.0
-0.48392,0.7788,-0.038937,-4.738899999999999e-21,493,1.7261,1.2538,0,14.0
-0.41138,0.023476,-0.44914,-5.4777e-20,523,3.187,0.23587,0,14.0
-0.2873,-0.056083,-0.5941,1.915e-20,528,3.8141,0.0,0,14.0
-0.26567,0.015455,-0.56211,-3.7823e-20,532,4.2681,0.0,0,14.0
-0.24117,0.028599,-0.59694,-4.1604e-20,533,4.2628,0.23492,0,14.0
-0.28716,0.34166,-0.038085,4.0572e-20,540,5.282,0.0,0,14.0
-0.23024,0.32976,0.062665,-6.7338e-20,543,5.5544,0.23377,0,14.0
-0.18529,0.49118,0.37623,3.1630000000000005e-20,547,6.1409,0.23326,0,14.0
-0.17593,0.63188,0.51812,8.2466e-20,548,6.4555,0.0,0,14.0
-0.10624,0.67558,0.55545,5.1737999999999994e-21,554,7.4555,0.0,0,14.0
-0.14092,0.5934,0.50758,1.9121e-21,561,8.5669,0.23111,0,14.0
-0.19341,0.6605,0.17125,-1.0507e-20,565,9.382,0.23039,0,14.0
-0.13044,0.80365,-0.41117,-8.3893e-21,570,10.726,0.0,0,14.0
-0.066808,0.80643,-0.43255,-8.240199999999999e-21,626,12.738,0.454,0,14.0
-0.18021,0.27244,-0.54518,-1.0481e-20,641,4.1971,0.69968,0,14.0
-0.1316,0.16422,-0.48178,3.7519999999999995e-22,643,4.6868,0.69847,0,14.0
-0.097923,0.43265,0.36161,-2.4061e-20,649,6.3905,0.6943,0,14.0
-0.09858,0.60127,0.56129,1.0843000000000001e-20,653,7.7527,0.69096,0,14.0
-0.079895,0.89623,-0.46167,6.5533999999999995e-21,662,11.654,0.68139,0,14.0
-0.37862,0.61381,-0.47068,8.6858e-20,675,3.2568,0.92918,0,14.0
-0.25894,0.55625,-0.50929,-5.1104e-20,677,3.6808,0.9279,0,14.0
-0.069143,0.19546,-0.30164,-4.9553e-20,683,5.1561,0.92345,0,14.0
-0.42342,0.83151,-0.39409,1.6464e-20,712,2.9753,1.1514,0,14.0
-0.13906,0.61485,-0.43418,7.723099999999999e-21,717,4.0596,1.1477,0,14.0
-0.025986,0.29529,0.067679,7.165900000000001e-20,724,5.9526,1.1414,0,14.0
-0.20757,0.8832,0.092653,1.0168e-20,733,9.2192,1.1304,0,14.0
-0.050404,0.61507,-0.32094,2.4298000000000002e-20,757,4.4592,1.3602,0,14.0
0.010061,0.36259,-0.19791,-2.1342e-20,760,5.2716,1.3574,0,14.0
-0.029801,0.52319,0.44105,2.4130999999999996e-21,766,7.19,1.3508,0,14.0
-0.11984,0.71824,0.43719,-3.7602e-20,769,8.319,1.347,0,14.0
-0.13489,1.0603,-0.40527,-1.8727e-20,774,10.499,1.3395,0,14.0
-0.23357,0.9885,-0.3662,-4.9937e-20,791,3.3928,1.5691,0,14.0
-0.13622,0.86771,-0.34384,-1.0566e-20,793,3.8541,1.5676,0,14.0
0.009031,0.59221,-0.2004,-6.6711999999999994e-21,797,4.8843,1.5643,0,14.0
0.033535,0.3765,0.07442,-3.8662e-20,801,6.0767,1.5606,0,14.0
-0.064938,0.98685,-0.39374,2.4746999999999998e-21,814,11.41,1.5437,0,14.0
-0.31042,1.1639,-0.28358,9.0526e-20,828,2.8331,1.7658,0,14.0
-0.15248,1.0099,-0.26771,4.9520000000000004e-20,871,3.586,1.9485,0,14.0
-0.075137,0.90235,-0.23031,-1.6506999999999999e-21,873,4.0873,1.9478,0,14.0
0.019349,0.75235,-0.10826,-8.346e-21,876,4.9116,1.9466,0,14.0
0.055909,0.6359,-0.012859,-7.868699999999999e-21,878,5.5135,1.9457,0,14.0
0.052919,0.75467,0.21635,-5.0559e-21,961,6.7218,2.3126,0,14.0
0.021425,0.87957,-0.020827,-7.7339e-21,996,5.0613,2.5172,0,14.0
0.051303,0.86039,0.078,-3.2958e-21,998,5.6893,2.5172,0,14.0
0.0042593,0.97536,0.23209,-5.0872999999999996e-21,1003,7.4758,2.5172,0,14.0
-0.060482,1.1834,-0.22556,-1.8772e-21,1049,10.099,2.736,0,14.0
-0.032052,1.0609,-0.25443,-1.2829e-20,1051,11.109,2.736,0,14.0
-0.057972,1.2522,-0.096828,1.0137e-20,1087,9.1598,2.97,0,14.0
-0.0065684,0.95866,-0.21266,6.4542999999999996e-21,1093,12.196,2.97,0,14.0
0.0030653,0.96642,-0.0011471,1.2083e-20,1116,5.0613,3.2202,0,14.0
0.017211,1.0688,0.081153,6.7474e-22,1201,6.7218,3.7739,0,14.0
-0.01475,1.1533,-0.05868,2.123e-21,1247,9.1598,4.08,0,14.0
-0.0047987,1.0524,-0.13824,4.9374e-22,1251,11.109,4.08,0,14.0
0.0027708,1.0727,0.031843,7.2007e-23,1321,6.7218,4.7572,0,14.0
0.0094585,0.99606,-0.097445,0.0,1333,12.196,4.7572,0,14.0
-0.13603,1.149,0.11394,3.7865e-20,2145,-4.3934e-16,3.1819,0,14.0
-0.10041,1.119,0.085856,-1.9081e-20,2175,-4.2301e-16,3.807,0,14.0
-0.080412,1.1018,0.070849,-9.776699999999999e-21,2195,-4.1015e-16,4.2993,0,14.0
0.069198,0.93094,0.28513,4.7147e-20,2456,-1.5845,1.5845,0,14.0
0.037671,0.89043,0.46799,-5.0456000000000004e-20,2468,-1.1532,1.1532,0,14.0
-0.09599,0.93569,0.6137,-4.5686e-20,2475,-0.89178,1.0442,0,14.0
-0.18036,0.85807,0.66273,1.0877999999999998e-21,2479,-0.78951,0.92446,0,14.0
-0.26483,0.0,0.0,0.0,2484,-0.64945,0.76041,0,14.0
-0.10058,1.0092,0.5159,7.865600000000001e-20,2499,-0.90709,1.2487,0,14.0
-0.23674,1.0778,0.5892,4.505199999999999e-21,2522,-0.71792,1.1717,0,14.0
-0.44187,0.0,0.0,0.0,2527,-0.5225,0.85264,0,14.0
-0.06089,1.0643,0.26554,-1.8069e-20,2533,-1.0726,2.1054,0,14.0
-0.41168,1.039,0.56389,-1.984e-20,2545,-0.5522,1.0838,0,14.0
-0.57239,0.0,0.0,0.0,2569,-0.38268,0.92388,0,14.0
-0.40472,1.2358,0.48513,4.5687e-21,2585,-0.42475,1.3071,0,14.0
-0.51893,1.0847,0.44583,-6.5178e-20,2587,-0.37591,1.1568,0,14.0
-0.66331,0.0,0.0,0.0,2632,-0.15643,0.98769,0,14.0
-0.21476,1.2083,0.2124,-6.4298e-20,2639,-0.17623,2.2362,0,14.0
-0.30596,1.2706,0.27681,-1.0441e-20,2643,-0.14304,1.8155,0,14.0
-0.50116,1.2763,0.32743,-1.6323000000000002e-19,2648,-0.10781,1.369,0,14.0
-0.59312,0.99517,0.23668,3.5622e-20,2650,-0.095424,1.212,0,14.0
-0.62768,0.72362,0.15141,6.389000000000001e-20,2651,-0.089562,1.1377,0,14.0
0.24899,0.77415,0.014354,-1.2035e-22,2660,-2.5997,0.0,0,14.0
0.31316,0.68604,0.018881,-1.5100000000000001e-22,2668,-2.1297,0.0,0,14.0
0.4091,0.51926,0.090083,-4.1907e-20,2679,-1.6271,0.12817,0,14.0
0.48666,0.34925,0.032492,-1.2400999999999999e-21,2684,-1.3725,0.0,0,14.0
0.52723,0.20258,0.035298,1.4599e-20,2688,-1.2153,0.0,0,14.0
0.56162,0.049424,0.02355,-1.3193999999999998e-21,2692,-1.0692,0.0,0,14.0
0.57185,0.0,0.0,0.0,2695,-1.0,0.0,0,14.0
0.4548,0.37967,0.20127,3.9062e-20,2711,-1.3568,0.21499,0,14.0
0.50089,0.15288,0.22305,-2.7675e-20,2714,-1.1273,0.17859,0,14.0
0.52501,0.0,0.0,0.0,2716,-0.98769,0.15643,0,14.0
0.36847,0.55916,0.21108,-8.7467e-20,2729,-1.5885,0.38151,0,14.0
0.19933,0.82522,0.11605,-6.295499999999999e-21,2740,-2.6029,0.84595,0,14.0
0.29002,0.68686,0.20362,1.4435e-20,2747,-1.8296,0.59459,0,14.0
0.33672,0.59065,0.26627,5.8142e-20,2750,-1.5541,0.50503,0,14.0
0.37923,0.45504,0.35446,-4.8376e-20,2753,-1.3071,0.42475,0,14.0
0.3984,0.23831,0.39183,9.728700000000001e-20,2756,-1.0857,0.35279,0,14.0
0.41203,0.0,0.0,0.0,2758,-0.95106,0.30902,0,14.0
0.2538,0.67332,0.36096,-1.395e-20,2792,-1.456,0.74178,0,14.0
0.24708,0.36388,0.52088,-1.9109e-19,2798,-1.0172,0.51827,0,14.0
0.24561,0.0,0.0,0.0,2800,-0.89101,0.45399,0,14.0
0.18311,0.803,0.28119,8.9384e-22,2809,-1.7284,1.0589,0,14.0
0.20445,0.72271,0.39883,1.5709e-20,2813,-1.393,0.85347,0,14.0
0.20071,0.63502,0.52817,6.5724e-20,2816,-1.1717,0.71792,0,14.0
0.063665,0.51169,0.59635,2.5611e-19,2840,-0.92341,0.67086,0,14.0
0.045419,0.0,0.0,0.0,2842,-0.80902,0.58779,0,14.0
0.091375,0.93537,0.17371,2.6761000000000002e-20,2844,-2.2843,1.9505,0,14.0
0.095247,0.83238,0.45278,-5.0497e-20,2855,-1.2411,1.0599,0,14.0
0.054865,0.78267,0.5938,-1.2172e-20,2858,-1.0442,0.89178,0,14.0
0.13864,0.90577,0.0066903,9.6113e-22,2912,-4.3358,0.0,0,14.0
0.16483,0.87443,0.038021,-5.2386e-21,2951,-3.5732,0.46918,0,14.0
0.1537,0.88446,0.065847,-1.42e-20,3011,-3.47,0.92747,0,14.0
0.054121,0.98509,0.077684,2.8683e-21,3372,-3.8187,3.4878,0,14.0
-0.02107,1.0506,0.099241,1.2286999999999999e-21,4180,-1.5637,4.1771,0,14.0
-0.33589,0.0,0.0,0.0,4394,0.64945,-0.76041,0,14.0
-0.37307,0.0,0.0,0.0,4402,0.45399,-0.89101,0,14.0
-0.4072,0.0,0.0,0.0,4406,0.30902,-0.95106,0,14.0
-0.44475,0.0,0.0,0.0,4410,0.15643,-0.98769,0,14.0
-0.4154,0.70335,-0.10827,-2.2112e-20,4436,0.095424,-1.212,0,14.0
-0.33883,0.22421,0.00032505,4.637599999999999e-21,4441,0.67593,-1.1031,0,14.0
-0.33888,0.47781,-0.017267,1.3475e-20,4453,0.62391,-1.2246,0,14.0
-0.3613,1.1196,-0.26975,1.316e-19,4459,-8.2717e-17,-1.3725,0,14.0
-0.32083,1.0425,-0.13598,-3.1432000000000003e-20,4477,0.47729,-1.4687,0,14.0
-0.29675,0.2855,0.021332,-1.6905e-20,4483,1.1532,-1.1532,0,14.0
-0.3037,0.77278,-0.043896,-1.7036e-20,4485,0.85347,-1.393,0,14.0
-0.21611,1.2106,-0.2754,-2.8317e-20,4514,-1.8199e-16,-1.8196,0,14.0
-0.14422,1.1659,-0.22584,5.5104e-20,4558,-2.7552e-16,-2.2408,0,14.0
-0.20842,1.1071,-0.06934,1.725e-20,4559,1.5316,-1.7937,0,14.0
-0.16412,1.1964,-0.080813,-3.6802e-21,4615,2.1213,-2.1213,0,14.0
-0.34718,0.0,0.0,0.0,4627,0.98769,-0.15643,0,14.0
-0.32274,0.0,0.0,0.0,4631,0.95106,-0.30902,0,14.0
-0.31164,0.0,0.0,0.0,4635,0.89101,-0.45399,0,14.0
-0.31932,0.0,0.0,0.0,4641,0.76041,-0.64945,0,14.0
-0.32778,-0.0017689,0.08766,-3.3004000000000003e-20,4646,1.0857,-0.35279,0,14.0
-0.32034,-0.018198,-0.0070639,1.1328e-20,4651,0.86777,-0.74111,0,14.0
-0.35271,-0.021253,0.16533,-6.330699999999999e-21,4653,1.201,-0.19028,0,14.0
-0.31641,-0.023086,0.051925,-3.2427e-21,4657,1.0838,-0.5522,0,14.0
-0.32818,-0.040765,0.11317,-6.8859999999999995e-22,4664,1.2306,-0.39989,0,14.0
-0.31718,-0.0031897,0.009061,8.4876e-22,4669,0.98326,-0.83971,0,14.0
-0.31298,-0.049949,0.065003,9.352799999999999e-21,4675,1.2246,-0.62391,0,14.0
-0.35425,-0.090477,0.16755,1.908e-20,4680,1.4391,-0.22804,0,14.0
-0.32485,-0.081637,0.11053,1.3364e-21,4682,1.3864,-0.45054,0,14.0
-0.3088,0.053208,0.025192,7.372e-21,4687,1.1075,-0.94578,0,14.0
-0.38297,-0.16637,0.13644,4.5542e-22,4715,1.8155,-0.14304,0,14.0
-0.26406,-0.01516,0.0531,3.111e-20,4729,1.7142,-0.87328,0,14.0
-0.34065,-0.21479,0.033878,-8.1172e-22,4743,2.1071,-0.33402,0,14.0
-0.27034,-0.12878,0.022102,3.0025e-20,4745,2.0308,-0.65999,0,14.0
-0.23411,0.046513,0.032986,5.2505e-20,4747,1.9027,-0.96929,0,14.0
-0.22773,0.37137,0.029058,4.8492e-20,4749,1.7261,-1.2538,0,14.0
-0.22503,-0.08027,-0.05951,5.9273e-23,4772,2.3614,-0.76747,0,14.0
-0.20936,-0.050928,-0.091149,4.7368e-20,4781,2.4799,-0.80599,0,14.0
-0.15718,0.30587,-0.17193,3.1273999999999997e-21,4818,2.9753,-1.1514,0,14.0
-0.2493,-0.10008,-0.42401,2.1608e-20,4825,3.3622,-0.47016,0,14.0
-0.14759,0.75198,-0.095669,-3.2479999999999996e-22,4830,2.9641,-1.5704,0,14.0
-0.1506,1.1124,-0.072195,-3.2162999999999997e-21,4832,2.6869,-1.9499,0,14.0
-0.23563,0.15665,-0.39155,-5.77e-21,4846,3.7419,-0.70079,0,14.0
-0.18912,0.64508,-0.15756,1.2758e-20,4849,3.5057,-1.3635,0,14.0
-0.282,0.078763,-0.49243,-3.1083e-20,4864,4.2628,-0.23492,0,14.0
-0.28739,0.34595,-0.318,-3.5369e-20,4866,4.1971,-0.69968,0,14.0
-0.26232,0.64733,-0.17077,-5.0982999999999996e-21,4868,4.0596,-1.1477,0,14.0
-0.22644,0.93349,-0.069683,2.5760000000000002e-20,4870,3.8541,-1.5676,0,14.0
-0.33455,0.4046,-0.19742,4.7586e-20,4885,4.728,-0.4678,0,14.0
-0.2968,0.94436,0.011499,9.870399999999999e-21,4889,4.4592,-1.3602,0,14.0
-0.21759,1.24,0.043063,-4.3000999999999994e-21,4892,4.0873,-1.9478,0,14.0
-0.33338,0.90047,0.07901,-1.3702e-20,4898,4.812,-1.1452,0,14.0
-0.34835,0.85249,0.17435,5.3814e-21,4907,5.1561,-0.92345,0,14.0
-0.33386,0.796,0.2841,-6.765899999999999e-21,4916,5.492,-0.6965,0,14.0
-0.25044,1.2464,0.25544,-1.0515e-20,4921,5.0459,-1.7602,0,14.0
-0.28124,1.0453,0.40549,2.4091e-20,4928,5.6516,-1.1424,0,14.0
-0.24788,0.87219,0.50041,4.7702e-20,4936,6.08,-0.69506,0,14.0
-0.21367,1.1575,0.40637,1.7411e-21,4940,5.762,-1.5616,0,14.0
-0.19423,0.94501,0.53246,-5.582400000000001e-20,4947,6.3357,-0.91989,0,14.0
-0.1684,1.1426,0.39316,-2.6732e-20,4951,5.9608,-1.7579,0,14.0
-0.081494,0.73891,0.47562,9.693e-21,4986,7.7527,-0.69096,0,14.0
-0.096528,0.60557,0.45943,-3.4292e-20,5005,8.5472,-0.46122,0,14.0
-0.050949,0.69364,0.36834,-1.1986e-20,5008,8.3977,-1.1332,0,14.0
-0.019506,0.74303,0.26601,2.1518e-20,5021,8.5295,-1.7514,0,14.0
-0.080378,0.54797,0.27203,-1.8379e-20,5027,9.2813,-0.91101,0,14.0
-0.045638,0.62767,-0.16762,7.5129e-20,5059,10.499,-1.3395,0,14.0
-0.076735,0.80821,-0.47767,5.8379e-21,5075,11.684,-0.45582,0,14.0
-0.020455,0.73265,-0.3247,3.2896e-20,5081,11.32,-1.7443,0,14.0
-0.080562,0.80268,-0.48099,8.754399999999999e-21,5095,12.738,-0.454,0,14.0
-0.11524,1.1983,0.15777,-2.2212e-21,5561,5.0613,-2.97,0,14.0
-0.10536,1.1726,0.18168,-2.1266e-20,5591,5.3695,-2.97,0,14.0
-0.093147,1.1417,0.20101,-3.7089e-21,5621,5.6893,-2.97,0,14.0
-0.071633,1.1187,0.15572,5.0506999999999995e-21,5623,5.6893,-3.4878,0,14.0
-0.03497,0.99069,0.21557,-3.2473999999999998e-21,5741,7.0919,-2.97,0,14.0
-0.017219,1.0172,0.10702,-1.0145999999999999e-21,5746,7.0919,-4.4072,0,14.0
-0.014798,1.0215,0.090115,-2.5035999999999997e-21,5747,7.0919,-4.7572,0,14.0
-0.008839,1.0317,0.050066,4.0037999999999996e-22,5750,7.0919,-5.9596,0,14.0
-0.0090358,0.91469,0.18292,2.0249e-21,5801,7.874,-2.97,0,14.0
-0.00301,0.95466,0.12224,3.3216999999999996e-21,5804,7.874,-3.7739,0,14.0
0.013223,0.76208,0.11478,-4.1466999999999995e-21,5889,9.1598,-2.5172,0,14.0
0.021393,0.91442,0.035323,-3.1273999999999997e-21,5895,9.1598,-4.08,0,14.0
0.020618,0.68222,-0.0024429,1.2985999999999999e-22,5949,10.099,-2.5172,0,14.0
0.034021,0.84444,-0.038597,-9.7398e-22,5953,10.099,-3.4878,0,14.0
0.02448,0.97123,-0.021854,8.0008e-22,5958,10.099,-5.1314,0,14.0
0.02944,0.75615,-0.15996,-7.2358e-23,6011,11.109,-2.97,0,14.0
0.035462,0.94079,-0.11629,-2.5531e-22,6015,11.109,-4.08,0,14.0
0.0035227,0.85044,-0.32216,-2.3267000000000002e-20,6070,12.196,-2.736,0,14.0
0.025356,1.0564,-0.098521,0.0,6077,12.196,-4.7572,0,14.0
0.020908,1.0489,-0.041084,8.320599999999999e-22,6080,12.196,-5.9596,0,14.0
-0.061317,1.09,-0.23348,5.8408e-20,6745,-0.57975,-2.4134,0,14.0
0.088959,0.93058,-0.25651,-3.9787e-20,6748,-1.5316,-1.7937,0,14.0
0.11968,0.86854,-0.33618,-6.814900000000001e-20,6789,-1.3571,-1.3571,0,14.0
0.1069,0.83912,-0.43228,4.4894e-20,6819,-1.1532,-1.1532,0,14.0
0.040165,0.77263,-0.60061,4.8550000000000005e-20,6859,-0.91393,-0.91393,0,14.0
-0.10189,0.91475,-0.59633,7.4913e-20,6860,-0.76021,-1.0465,0,14.0
-0.32174,0.97297,-0.47245,-1.8054e-20,6873,-0.46551,-1.1238,0,14.0
-0.41109,0.92985,-0.28606,4.4133e-20,6876,-0.19028,-1.201,0,14.0
-0.46994,0.32509,-0.059846,-4.3143e-20,6897,-0.083909,-1.066,0,14.0
-0.13542,0.0,0.0,0.0,6898,-0.64945,-0.76041,0,14.0
-0.29138,0.0,0.0,0.0,6901,-0.5225,-0.85264,0,14.0
-0.4041,0.0,0.0,0.0,6903,-0.38268,-0.92388,0,14.0
-0.47868,0.0,0.0,0.0,6906,-0.15643,-0.98769,0,14.0
-0.48082,0.0,0.0,0.0,6907,-0.078459,-0.99692,0,14.0
0.14706,0.8874,-0.1607,-1.8091e-20,6923,-2.3204,-1.6853,0,14.0
0.21659,0.81286,-0.091666,7.478499999999999e-21,6929,-2.6029,-0.84595,0,14.0
0.33181,0.64984,-0.11986,-1.1707e-20,6991,-1.87,-0.44916,0,14.0
0.26231,0.72207,-0.2391,6.6309e-22,6994,-1.7142,-0.87328,0,14.0
0.19573,0.79049,-0.2978,4.6729e-20,6996,-1.5553,-1.1297,0,14.0
0.41605,0.51412,-0.037127,4.9033000000000003e-20,7016,-1.6271,-0.12817,0,14.0
0.36448,0.57008,-0.21585,-6.1462e-20,7019,-1.5541,-0.50503,0,14.0
0.25809,0.65933,-0.3891,5.5478e-20,7031,-1.3165,-0.80663,0,14.0
0.47183,0.36801,-0.13693,-4.0487e-20,7044,-1.3568,-0.21499,0,14.0
0.42617,0.37215,-0.32033,-5.3671000000000003e-20,7055,-1.2306,-0.39989,0,14.0
0.25609,0.55065,-0.51205,7.097900000000001e-20,7058,-1.1031,-0.67593,0,14.0
0.11392,0.69741,-0.58374,8.5121e-20,7060,-0.98326,-0.83971,0,14.0
0.52268,0.14202,-0.15717,1.8518e-20,7071,-1.1273,-0.17859,0,14.0
0.38817,0.15889,-0.28499,-1.4014e-19,7083,-0.98812,-0.40929,0,14.0
0.54848,0.0,0.0,0.0,7089,-0.98769,-0.15643,0,14.0
0.51146,0.0,0.0,0.0,7090,-0.97237,-0.23345,0,14.0
0.23108,0.0,0.0,0.0,7094,-0.85264,-0.5225,0,14.0
0.046486,0.0,0.0,0.0,7096,-0.76041,-0.64945,0,14.0
0.17056,0.87074,-0.020512,6.4978e-21,7368,-3.5732,-0.46918,0,14.0
0.16051,0.88216,-0.063147,1.6408e-20,7371,-3.3916,-1.1488,0,14.0
0.077608,0.97386,-0.067774,-2.9566999999999998e-21,8062,-4.1311,-3.4878,0,14.0
0.001995,1.0494,-0.12759,1.2906e-20,8451,-1.1464,-3.8396,0,14.0
-0.038776,1.0919,-0.12515,1.7871e-20,8570,-0.23491,-3.8016,0,14.0
-0.024175,1.0813,-0.09576,-3.1294e-21,8573,-0.23383,-4.5663,0,14.0
-0.4253,0.0,0.0,0.0,82,0.70711,0.70711,0,15.0
-0.41437,-0.005104,0.044546,-4.2952e-20,87,0.85936,0.85936,0,15.0
-0.41104,0.18684,0.024698,2.4699e-20,92,0.89178,1.0442,0,15.0
-0.40042,0.69667,0.025341,3.787699999999999e-21,101,1.2866,1.2866,0,15.0
-0.36521,1.3044,-0.0044549,-7.616099999999999e-21,112,1.5316,1.7937,0,15.0
-0.30461,1.307,-0.051043,-5.816e-21,120,1.8605,2.1789,0,15.0
-0.43345,0.079437,0.014304,-6.031899999999999e-21,126,0.71472,0.98382,0,15.0
-0.46557,0.0,0.0,0.0,145,0.5225,0.85264,0,15.0
-0.43258,0.43646,0.0084929,-2.6475e-20,149,0.71792,1.1717,0,15.0
-0.37754,1.2522,0.063137,-5.8545e-20,155,1.0047,1.6399,0,15.0
-0.46272,0.23746,-0.002818,2.0786e-20,168,0.5522,1.0838,0,15.0
-0.45847,0.7378,0.037345,-1.5522e-20,191,0.52598,1.2698,0,15.0
-0.53277,0.0,0.0,0.0,208,0.30902,0.95106,0,15.0
-0.4998,0.45723,0.0093562,5.1316e-20,210,0.37591,1.1568,0,15.0
-0.3866,1.3114,0.14698,1.1198e-20,216,0.5338,1.6426,0,15.0
-0.51917,0.57784,0.03236,8.3491e-20,231,0.28397,1.1826,0,15.0
-0.48085,1.0069,0.11261,-4.6813e-20,233,0.32087,1.3362,0,15.0
-0.35366,1.3319,0.17512,-6.6732e-20,238,0.42578,1.7727,0,15.0
-0.57304,0.5349,0.054027,-2.1326e-20,272,0.089562,1.1377,0,15.0
-0.52226,1.0279,0.1739,1.2240000000000001e-20,274,0.1015,1.289,0,15.0
-0.62113,0.0,0.0,0.0,292,0.0,1.0,0,15.0
-0.37515,0.0,0.0,0.0,313,1.0,0.0,0,15.0
-0.38699,-0.02307,0.24108,-1.4412999999999998e-21,319,1.212,0.095424,0,15.0
-0.37912,-0.036132,0.25721,-1.2348e-20,320,1.2925,0.0,0,15.0
-0.38467,-0.06758,0.27938,-2.8950000000000004e-20,324,1.4555,0.0,0,15.0
-0.39481,-0.049902,0.29653,1.7659e-20,325,1.4519,0.11435,0,15.0
-0.4263,-0.067072,0.28009,4.4253e-20,333,1.8155,0.14304,0,15.0
-0.43492,-0.13156,0.21854,6.027e-21,338,2.1297,0.0,0,15.0
-0.46289,-0.092205,-0.018742,-1.2827e-20,348,2.7283,0.0,0,15.0
-0.39678,0.0,0.0,0.0,355,0.98769,0.15643,0,15.0
-0.48348,0.047474,0.20736,-9.662799999999999e-21,367,2.1071,0.33402,0,15.0
-0.40012,-0.026708,0.23229,3.7699e-21,378,1.1826,0.28397,0,15.0
-0.40054,-0.024109,0.26889,5.2311e-21,379,1.258,0.30208,0,15.0
